667	276	0.6929		3	400	29.4	1691	8	1189	44	13	3494618	3470472	24146	0.7	1743.783514	26.1364509	2292.774656	3736799.596	2.993112521
667	276	0.6929		3	1000	14.5	509	60	1182	133	123	426261	385396	40865	9.6	641.7654399	-52.69768624	1412.383823	624035.7303	-3.000970563
667	276	0.6929		3	1000	14.5	612	54	1740	126	121	621628	587821	33807	5.4	617.0541524	19.3573359	1733.081649	779544.3599	5.948274229
667	276	0.6929		3	1000	14.5	612	70	2023	134	146	819124	758171	60953	7.4	598.8329681	82.83212917	2080.216232	943107.7525	14.21936438
667	276	0.6929		3	1000	14.5	406	180	2238	151	152	738567	529329	209238	28.3	586.378651	137.1445956	2424.13137	1108745.295	21.34552692
667	276	0.6929		3	1000	14.5	485	280	2674	150	156	1147977	770559	377418	32.9	576.2475393	187.7508026	2720.37311	1269702.332	27.28567794
667	276	0.6929		3	1000	14.5	489	305	2929	153	157	1342253	856365	485888	36.2	566.1432559	241.0541208	2931.36978	1420743.196	32.16171757
667	276	0.6929		3	1000	14.5	522	352	2935	155	151	1645754	1004434	641320	39	556.8566826	300.7753444	3045.749031	1559858.943	36.11497611
667	276	0.6929		3	1000	14.5	561	422	3051	157	149	1711614	973409	738205	43.1	549.9581592	369.2864351	3080.709374	1688256.506	39.48074305
667	276	0.6929		3	200	11.25	1468	49	2594	93	108	3203732	3133805	69927	2.2	1466.110811	82.15532792	2966.233326	3934398.935	11.3735223
667	276	0.6929		3	400	11.25	840	222	2400	128	118	1647931	1374608	273323	16.6	824.1163719	118.9294297	2459.884232	1727017.362	15.4029986
667	276	0.6929		3	600	11.25	560	120	2480	143	154	1040360	847242	193118	18.6	600.149054	107.8476776	2154.517117	1043429.355	17.69952597
667	276	0.6929		3	800	11.25	438	130	2220	150	152	740878	573806	167072	22.6	509.3574185	83.55544864	1951.295734	780074.5203	18.28862339
667	276	0.6929		3	1000	11.25	360	65	2158	154	161	581141	474074	107067	18.4	472.2490751	56.45211686	1831.751897	642459.3301	17.6986003
667	276	0.6929		3	1200	11.25	402	65	1618	138	147	415343	338162	77181	18.6	437.2891043	48.43019173	1752.652108	547585.853	18.63522077
667	276	0.6929		3	1400	11.25	398	68	1580	134	146	493342	431346	61996	12.6	372.1132549	67.63376	1676.110577	451488.9786	22.4074281
667	276	0.6929		3	600	3.5	205	193	2279	158	174	556762	280908	275854	49.5	267.6417213	203.5818074	2358.118791	687914.1675	40.04958317
667	276	0.6929		3	600	7.25	427	78	2170	151	157	714683	595544	119139	16.7	430.0682784	109.6914354	2000.858042	713853.5797	25.29047536
667	276	0.6929		3	600	11.25	615	42	1632	142	104	761753	695735	66018	8.7	593.5354573	73.57115901	1732.312319	840435.231	13.46473199
667	276	0.6929		3	600	14.5	913	39	1949	77	88	1292366	1267841	24525	1.9	720.7580855	69.57729079	1665.028938	1029980.368	7.188480076
667	276	0.6929		3	600	18.25	1021	0	1798	84	102	1535876	1528160	7716	0.5	885.0721526	33.76599661	1748.016991	1293442.759	0.061043537
667	276	0.6929		3	600	22	1552	0	2892	135	103	3147947	3147947	0	0	1041.909757	-25.55025882	1880.844319	1530854.503	-5.779499237
